img_path,split,label,label_idx
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1429282357.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1429464066.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1429533099.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1429575553.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1429627022.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1429659054.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1429670659.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1429676581.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1429679329.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1429739095.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1429790399.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1430054129.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1430253245.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1430367869.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1430399693.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1430493764.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1431183635.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1431266107.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1431317088.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1432058452.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1432440208.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1432570916.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1432575219.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1432597539.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1432743654.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433113955.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433278987.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433314765.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1428394845.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1428947064.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1429795033.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433366010.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1436187337.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1460639828.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1466408579.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1471105036.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1473795843.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1475166970.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476865087.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477193446.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477618447.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1479611060.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1479799238.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1480051062.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433400817.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433476167.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433667252.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433698595.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433775930.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433824135.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433932100.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433933517.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433941163.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433946642.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433946875.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433950784.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433962169.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1433964002.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1434026750.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1434051396.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1436155783.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1436413707.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1439518959.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1439590375.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1439597080.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1439602753.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1439604390.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1439604668.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1439624539.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1439633362.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1439640414.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1440696256.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1440725258.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1440731817.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1455519959.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1455536526.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1455777073.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1455778029.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1460740615.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1461001186.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1464740187.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1464765817.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1464922664.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1465328648.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1465409656.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1465615601.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1465703855.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1465943747.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1465982511.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1465984773.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1466004131.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1466148172.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1466241955.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1466256388.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1466262113.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1466491990.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1467713308.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1467909979.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1468020031.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1468020036.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1468450618.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1468656800.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1468661813.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1468678718.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1468767888.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1469498809.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1469529069.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1470427440.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1470523405.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1470808108.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1470956413.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1470983048.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1471135932.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1471175790.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1471182000.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1471209809.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1471377489.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1472852217.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1472903335.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1472973075.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1472999748.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1473188443.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1473336532.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1473412331.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1473456508.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1473460673.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1473632455.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1473678886.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1473775605.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1473822063.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1473854252.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1473893990.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1473902716.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1473959053.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1474061497.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1474099030.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1474111326.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1474170231.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1474461883.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1474495331.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1474605586.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1474715012.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1474809395.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1474908194.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1475042044.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1475120929.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1475462714.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1475957926.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1475970212.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476124820.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476137069.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476408783.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476445203.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476518518.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476576155.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476617497.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476653982.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476686146.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476751506.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476775922.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476812906.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476839364.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476842171.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476884288.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476959679.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476974859.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476985266.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1476985455.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477064961.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477090450.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477095016.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477098099.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477098442.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477121297.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477140583.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477153430.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477158053.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477162686.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477164826.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477165045.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477196669.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477212850.jpg,valid,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477239038.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477289435.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477298934.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477309520.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477360950.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477406117.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477437299.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477451055.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477476378.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477482458.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477496104.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477500913.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477515529.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477518130.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477552461.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1477620780.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1479016401.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1479130875.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1479130965.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1479160587.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1479215940.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1479253353.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1479322713.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1479424928.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1479499622.jpg,train,кликун,1
/media/ivan/Data1/hack_ai/train_dataset_Минприроды/разметка_кликун/images/1479528256.jpg,train,кликун,1
